"Freq [GHz]","substrateThickness [mm]","stripWidth [um]","dB(S(1,2)) []"
5.59183673469388,0.075,410.580366223675,-0.703691050112039
5.59183673469388,0.075,410.793932859758,-0.575442185172638
5.59183673469388,0.075,412.601294985413,-0.658304706999438
5.59183673469388,0.075,412.625824229513,-0.643829560424729
5.59183673469388,0.075,414.876298451301,-0.599494478378023
5.59183673469388,0.075,415.461841294666,-0.649362160752238
5.59183673469388,0.075,415.894510629143,-0.699460720722979
5.59183673469388,0.075,416.83239223816,-0.692508871303133
5.59183673469388,0.075,417.45180349737,-0.748616139428174
5.59183673469388,0.075,417.480107973605,-0.644068797729846
5.59183673469388,0.075,417.508807848341,-0.646328329079416
5.59183673469388,0.075,418.1478473107,-0.613679832114522
5.59183673469388,0.075,418.171310885233,-0.633977992088776
5.59183673469388,0.075,418.236708035871,-0.693298760089526
5.59183673469388,0.075,418.245105725659,-0.768906284315439
5.59183673469388,0.075,418.265613059069,-0.587662975857487
5.59183673469388,0.075,418.268201996968,-0.710983996635306
5.59183673469388,0.075,418.320684933751,-0.704883325856776
5.59183673469388,0.075,418.334942247673,-0.764102342522591
5.59183673469388,0.075,418.358077574831,-0.715544536560087
5.59183673469388,0.075,418.498735524361,-0.762225850289096
5.59183673469388,0.075,418.503912692486,-0.674849634061518
5.59183673469388,0.075,419.211061745681,-0.609078000749711
5.59183673469388,0.075,419.440024486627,-0.685965526797216
5.59183673469388,0.075,419.641023833582,-0.695668844360148
5.59183673469388,0.075,420.578905442598,-0.756551608683358
5.59183673469388,0.075,420.743819807329,-0.731762706012627
5.59183673469388,0.075,420.780748521747,-0.678803241888833
5.59183673469388,0.075,423.847591842229,-0.742461575301622
5.59183673469388,0.075,423.872121086329,-0.716849585283981
5.59183673469388,0.075,426.259365481857,-0.677042676745569
5.59183673469388,0.075,434.376298451301,-0.767492373676496
5.6734693877551,0.075,398.736708035871,-0.607355174474872
5.6734693877551,0.075,409.352794016234,-0.655624968063516
5.6734693877551,0.075,410.580366223675,-0.710798237054261
5.6734693877551,0.075,410.793932859758,-0.580956228788757
5.6734693877551,0.075,412.601294985413,-0.665843734338822
5.6734693877551,0.075,412.625824229513,-0.650680919257485
5.6734693877551,0.075,414.876298451301,-0.605490101826511
5.6734693877551,0.075,415.461841294666,-0.655783667273698
5.6734693877551,0.075,415.894510629143,-0.706734589294771
5.6734693877551,0.075,416.83239223816,-0.700003243977753
5.6734693877551,0.075,417.45180349737,-0.757548146180462
5.6734693877551,0.075,417.480107973605,-0.651108244094581
5.6734693877551,0.075,417.508807848341,-0.65327762985935
5.6734693877551,0.075,418.1478473107,-0.62015480787636
5.6734693877551,0.075,418.171310885233,-0.640484571161919
5.6734693877551,0.075,418.236708035871,-0.699441137899073
5.6734693877551,0.075,418.245105725659,-0.776281247405405
5.6734693877551,0.075,418.265613059069,-0.593512883315269
5.6734693877551,0.075,418.268201996968,-0.718432074393827
5.6734693877551,0.075,418.320684933751,-0.712407227202304
5.6734693877551,0.075,418.334942247673,-0.771855395198083
5.6734693877551,0.075,418.358077574831,-0.723895503448375
5.6734693877551,0.075,418.498735524361,-0.770001636094662
5.6734693877551,0.075,418.503912692486,-0.681146534969975
5.6734693877551,0.075,419.211061745681,-0.615482156505304
5.6734693877551,0.075,419.440024486627,-0.693599331218145
5.6734693877551,0.075,419.641023833582,-0.702772303294978
5.6734693877551,0.075,420.578905442598,-0.764187850566347
5.6734693877551,0.075,420.743819807329,-0.739935695121189
5.6734693877551,0.075,420.780748521747,-0.685007845826069
5.6734693877551,0.075,423.847591842229,-0.750543640164933
5.6734693877551,0.075,423.872121086329,-0.724576991258893
5.6734693877551,0.075,426.259365481857,-0.684472706117469
5.6734693877551,0.075,434.376298451301,-0.775101419038029
5.75510204081633,0.075,398.736708035871,-0.612894098716412
5.75510204081633,0.075,409.352794016234,-0.662469445405646
5.75510204081633,0.075,410.580366223675,-0.717505750612576
5.75510204081633,0.075,410.793932859758,-0.586128492684003
5.75510204081633,0.075,412.601294985413,-0.67304781516458
5.75510204081633,0.075,412.625824229513,-0.657181740285434
5.75510204081633,0.075,414.876298451301,-0.611141532455988
5.75510204081633,0.075,415.461841294666,-0.661825935068281
5.75510204081633,0.075,415.894510629143,-0.713621794817664
5.75510204081633,0.075,416.83239223816,-0.707126010276625
5.75510204081633,0.075,417.45180349737,-0.766117202447049
5.75510204081633,0.075,417.480107973605,-0.657803646254096
5.75510204081633,0.075,417.508807848341,-0.65987782083387
5.75510204081633,0.075,418.1478473107,-0.626292809344858
5.75510204081633,0.075,418.171310885233,-0.646633861085511
5.75510204081633,0.075,418.236708035871,-0.705147569884638
5.75510204081633,0.075,418.245105725659,-0.783206534843919
5.75510204081633,0.075,418.265613059069,-0.599022620348002
5.75510204081633,0.075,418.268201996968,-0.725488661344299
5.75510204081633,0.075,418.320684933751,-0.719551069013264
5.75510204081633,0.075,418.334942247673,-0.779165000421548
5.75510204081633,0.075,418.358077574831,-0.731892328316101
5.75510204081633,0.075,418.498735524361,-0.777347308199185
5.75510204081633,0.075,418.503912692486,-0.687037489465147
5.75510204081633,0.075,419.211061745681,-0.621550754873162
5.75510204081633,0.075,419.440024486627,-0.700872627173249
5.75510204081633,0.075,419.641023833582,-0.709484250043483
5.75510204081633,0.075,420.578905442598,-0.771394128062365
5.75510204081633,0.075,420.743819807329,-0.747725358716967
5.75510204081633,0.075,420.780748521747,-0.690796307780522
5.75510204081633,0.075,423.847591842229,-0.758230212540877
5.75510204081633,0.075,423.872121086329,-0.731918864575719
5.75510204081633,0.075,426.259365481857,-0.691543725254984
5.75510204081633,0.075,434.376298451301,-0.78227335701584
5.83673469387755,0.075,398.736708035871,-0.618078464452675
5.83673469387755,0.075,409.352794016234,-0.668966723369471
5.83673469387755,0.075,410.580366223675,-0.723806344890321
5.83673469387755,0.075,410.793932859758,-0.590953149913155
5.83673469387755,0.075,412.601294985413,-0.67991024703543
5.83673469387755,0.075,412.625824229513,-0.663325653799375
5.83673469387755,0.075,414.876298451301,-0.616442977701637
5.83673469387755,0.075,415.461841294666,-0.667481834138051
5.83673469387755,0.075,415.894510629143,-0.720115801448691
5.83673469387755,0.075,416.83239223816,-0.713870092730819
5.83673469387755,0.075,417.45180349737,-0.774315713824519
5.83673469387755,0.075,417.480107973605,-0.664148258566887
5.83673469387755,0.075,417.508807848341,-0.666122388152579
5.83673469387755,0.075,418.1478473107,-0.63208778353211
5.83673469387755,0.075,418.171310885233,-0.652419194693301
5.83673469387755,0.075,418.236708035871,-0.710411073036487
5.83673469387755,0.075,418.245105725659,-0.789675356830682
5.83673469387755,0.075,418.265613059069,-0.604185941328758
5.83673469387755,0.075,418.268201996968,-0.732146982630052
5.83673469387755,0.075,418.320684933751,-0.726308025411053
5.83673469387755,0.075,418.334942247673,-0.786021736120129
5.83673469387755,0.075,418.358077574831,-0.739527889839017
5.83673469387755,0.075,418.498735524361,-0.784255472326192
5.83673469387755,0.075,418.503912692486,-0.692515908057916
5.83673469387755,0.075,419.211061745681,-0.627277686770015
5.83673469387755,0.075,419.440024486627,-0.707778177184483
5.83673469387755,0.075,419.641023833582,-0.715798043455383
5.83673469387755,0.075,420.578905442598,-0.778163006706971
5.83673469387755,0.075,420.743819807329,-0.75512388294903
5.83673469387755,0.075,420.780748521747,-0.696161823240578
5.83673469387755,0.075,423.847591842229,-0.765514079112313
5.83673469387755,0.075,423.872121086329,-0.738868207343905
5.83673469387755,0.075,426.259365481857,-0.698249031830818
5.83673469387755,0.075,434.376298451301,-0.789001967545456
5.91836734693878,0.075,398.736708035871,-0.622902847772304
5.91836734693878,0.075,409.352794016234,-0.675110672235659
5.91836734693878,0.075,410.580366223675,-0.729693176220629
5.91836734693878,0.075,410.793932859758,-0.59542477380592
5.91836734693878,0.075,412.601294985413,-0.686424725352533
5.91836734693878,0.075,412.625824229513,-0.6691067256469
5.91836734693878,0.075,414.876298451301,-0.621389113746268
5.91836734693878,0.075,415.461841294666,-0.672744619143312
5.91836734693878,0.075,415.894510629143,-0.726210562093921
5.91836734693878,0.075,416.83239223816,-0.720228817621964
5.91836734693878,0.075,417.45180349737,-0.782136482203243
5.91836734693878,0.075,417.480107973605,-0.670135665817167
5.91836734693878,0.075,417.508807848341,-0.672005226575587
5.91836734693878,0.075,418.1478473107,-0.637534103491522
5.91836734693878,0.075,418.171310885233,-0.657834286046191
5.91836734693878,0.075,418.236708035871,-0.715225162253764
5.91836734693878,0.075,418.245105725659,-0.795681512003828
5.91836734693878,0.075,418.265613059069,-0.608996977741664
5.91836734693878,0.075,418.268201996968,-0.738400752910224
5.91836734693878,0.075,418.320684933751,-0.732671694630217
5.91836734693878,0.075,418.334942247673,-0.792416613295846
5.91836734693878,0.075,418.358077574831,-0.746795471020423
5.91836734693878,0.075,418.498735524361,-0.790719223060452
5.91836734693878,0.075,418.503912692486,-0.69757567072023
5.91836734693878,0.075,419.211061745681,-0.632657245427173
5.91836734693878,0.075,419.440024486627,-0.714309120870069
5.91836734693878,0.075,419.641023833582,-0.721707519218106
5.91836734693878,0.075,420.578905442598,-0.784487528135672
5.91836734693878,0.075,420.743819807329,-0.762123837687417
5.91836734693878,0.075,420.780748521747,-0.701098037835676
5.91836734693878,0.075,423.847591842229,-0.772388499981852
5.91836734693878,0.075,423.872121086329,-0.745418473990045
5.91836734693878,0.075,426.259365481857,-0.704582358634138
5.91836734693878,0.075,434.376298451301,-0.795281637261667
6,0.075,398.736708035871,-0.627362249242817
6,0.075,409.352794016234,-0.68089557914845
6,0.075,410.580366223675,-0.735159801485837
6,0.075,410.793932859758,-0.599538338680931
6,0.075,412.601294985413,-0.692585343065313
6,0.075,412.625824229513,-0.674519459304671
6,0.075,414.876298451301,-0.62597509101693
6,0.075,415.461841294666,-0.677607929326987
6,0.075,415.894510629143,-0.731900519802834
6,0.075,416.83239223816,-0.726195914156356
6,0.075,417.45180349737,-0.789572705645583
6,0.075,417.480107973605,-0.675759783313587
6,0.075,417.508807848341,-0.677520638926258
6,0.075,418.1478473107,-0.64262657048706
6,0.075,418.171310885233,-0.662873230137443
6,0.075,418.236708035871,-0.719583852085331
6,0.075,418.245105725659,-0.801219393091895
6,0.075,418.265613059069,-0.613450238776725
6,0.075,418.268201996968,-0.744244177936886
6,0.075,418.320684933751,-0.738636095263559
6,0.075,418.334942247673,-0.798341076903559
6,0.075,418.358077574831,-0.75368875876803
6,0.075,418.498735524361,-0.796732142736015
6,0.075,418.503912692486,-0.702211137003462
6,0.075,419.211061745681,-0.637684126681028
6,0.075,419.440024486627,-0.720458973729226
6,0.075,419.641023833582,-0.72720699094775
6,0.075,420.578905442598,-0.790361209033785
6,0.075,420.743819807329,-0.768718174988972
6,0.075,420.780748521747,-0.705599046738994
6,0.075,423.847591842229,-0.778847209283592
6,0.075,423.872121086329,-0.751563571390526
6,0.075,426.259365481857,-0.710537874271736
6,0.075,434.376298451301,-0.801107363159052
